journal_id,transaction_date,account_id,department,amount,entry_type,description
JE-10544,2026-11-04,6200,Marketing,5269.05,Debit,Possible century.
JE-10544,2026-11-04,1000,Marketing,-5269.05,Credit,Price window career case.
JE-10545,2026-11-24,6400,Technology,9965.55,Debit,Throw receive us perhaps.
JE-10545,2026-11-24,2000,Technology,-9965.55,Credit,Meeting need last green.
JE-10546,2026-11-06,6500,Marketing,20720.13,Debit,Account marriage room Republican especially.
JE-10546,2026-11-06,2100,Marketing,-20720.13,Credit,Office almost also low happy.
JE-10547,2026-11-17,6300,Finance,3410.87,Debit,Center rule.
JE-10547,2026-11-17,2000,Finance,-3410.87,Credit,Let back three.
JE-10548,2026-11-03,6400,Sales,19974.98,Debit,Piece professional protect range.
JE-10548,2026-11-03,2000,Sales,-19974.98,Credit,Something fine apply gas sing.
JE-10549,2026-11-14,6400,Operations,18996.65,Debit,Town off former good within.
JE-10549,2026-11-14,2100,Operations,-18996.65,Credit,Eye along type.
JE-10550,2026-11-22,5000,Finance,10333.98,Debit,Employee picture official of prevent.
JE-10550,2026-11-22,1000,Finance,-10333.98,Credit,Speak person expert.
JE-10551,2026-12-03,6300,Sales,3857.39,Debit,Baby six edge past.
JE-10551,2026-12-03,2100,Sales,-3857.39,Credit,Tax add born.
JE-10552,2026-12-06,6400,Marketing,11696.22,Debit,School process have compare site.
JE-10552,2026-12-06,1000,Marketing,-11696.22,Credit,Machine son television.
JE-10553,2026-12-11,6200,Marketing,8535.16,Debit,Whose other.
JE-10553,2026-12-11,1000,Marketing,-8535.16,Credit,Study sell include.
JE-10554,2026-12-12,6500,Marketing,10127.39,Debit,Rise cold official success.
JE-10554,2026-12-12,2000,Marketing,-10127.39,Credit,Politics sense.
JE-10555,2026-12-04,6400,Marketing,15046.25,Debit,Less live live.
JE-10555,2026-12-04,2100,Marketing,-15046.25,Credit,Do raise hope enjoy most.
JE-10556,2026-12-14,6200,Marketing,12501.24,Debit,Until large question.
JE-10556,2026-12-14,2000,Marketing,-12501.24,Credit,Raise American truth PM what.
JE-10557,2026-12-13,6200,Sales,20485.85,Debit,Friend environment better.
JE-10557,2026-12-13,2100,Sales,-20485.85,Credit,Hospital significant see same open.
JE-10558,2026-12-06,6400,Technology,3185.31,Debit,Question year finish action.
JE-10558,2026-12-06,2000,Technology,-3185.31,Credit,Story activity.
JE-10559,2026-12-03,6400,Finance,20020.49,Debit,Rate goal.
JE-10559,2026-12-03,2000,Finance,-20020.49,Credit,Edge alone people.
JE-10560,2026-12-02,6400,Marketing,7005.5,Debit,Prevent structure wear point remain.
JE-10560,2026-12-02,1000,Marketing,-7005.5,Credit,Beat painting heavy.
JE-10561,2026-12-23,6300,Marketing,18174.3,Debit,Sort continue book contain far.
JE-10561,2026-12-23,1000,Marketing,-18174.3,Credit,Police two.
JE-10562,2026-12-09,6300,Marketing,13343.69,Debit,Realize property show either.
JE-10562,2026-12-09,1000,Marketing,-13343.69,Credit,Everyone artist.
JE-10563,2026-12-12,5000,Operations,20630.7,Debit,Election spend.
JE-10563,2026-12-12,2100,Operations,-20630.7,Credit,Key man up.
JE-10564,2026-12-19,6100,Finance,23731.03,Debit,Population board music.
JE-10564,2026-12-19,1000,Finance,-23731.03,Credit,Despite poor tree resource.
JE-10565,2026-12-04,6100,Technology,11305.44,Debit,Audience road.
JE-10565,2026-12-04,2000,Technology,-11305.44,Credit,Affect marriage present a.
JE-10566,2026-12-02,6400,Technology,17417.26,Debit,Entire record toward off.
JE-10566,2026-12-02,2100,Technology,-17417.26,Credit,Remain side long identify road.
JE-10567,2026-12-25,6500,Finance,23052.76,Debit,Music about.
JE-10567,2026-12-25,1000,Finance,-23052.76,Credit,Building movement yard four.
JE-10568,2026-12-10,6200,Marketing,13207.74,Debit,Place where.
JE-10568,2026-12-10,2100,Marketing,-13207.74,Credit,Half table.
JE-10569,2026-12-11,6200,Technology,12220.09,Debit,Set face data never.
JE-10569,2026-12-11,1000,Technology,-12220.09,Credit,Produce federal hope blood.
JE-10570,2026-12-21,6200,Marketing,11761.76,Debit,Be plan same cause.
JE-10570,2026-12-21,2100,Marketing,-11761.76,Credit,Agent you draw.
JE-10571,2026-12-12,6400,Sales,9180.03,Debit,Poor matter who speech whom.
JE-10571,2026-12-12,2000,Sales,-9180.03,Credit,Already argue.
JE-10572,2026-12-24,6200,Operations,5210.47,Debit,If deep.
JE-10572,2026-12-24,2100,Operations,-5210.47,Credit,Learn question them chance often.
JE-10573,2026-12-28,6200,Sales,7813.23,Debit,Save major.
JE-10573,2026-12-28,2100,Sales,-7813.23,Credit,Likely truth.
JE-10574,2026-12-02,6200,Technology,5578.31,Debit,Add plan toward.
JE-10574,2026-12-02,2000,Technology,-5578.31,Credit,Lay color.
JE-10575,2026-12-18,6200,Sales,9045.68,Debit,Box organization.
JE-10575,2026-12-18,1000,Sales,-9045.68,Credit,Determine source international specific word.
JE-10576,2026-12-21,6300,Marketing,14550.18,Debit,Building range national focus.
JE-10576,2026-12-21,2000,Marketing,-14550.18,Credit,Share or friend.
JE-10577,2026-12-04,6200,Operations,20550.25,Debit,Serious collection have.
JE-10577,2026-12-04,1000,Operations,-20550.25,Credit,Just understand American.
JE-10578,2026-12-03,6200,Finance,7546.94,Debit,Partner sing administration main according.
JE-10578,2026-12-03,2000,Finance,-7546.94,Credit,Unit religious order.
JE-10579,2026-12-09,6100,Technology,16571.32,Debit,Realize deal policy mission.
JE-10579,2026-12-09,1000,Technology,-16571.32,Credit,Dream company reality other.
JE-10580,2026-12-22,6400,Sales,20784.82,Debit,Wear physical site girl above.
JE-10580,2026-12-22,2100,Sales,-20784.82,Credit,Court worry with.
JE-10581,2026-12-19,6400,Finance,7154.73,Debit,Medical less phone decade apply.
JE-10581,2026-12-19,2100,Finance,-7154.73,Credit,Someone rate.
JE-10582,2026-12-30,5000,Operations,14877.35,Debit,Marriage civil two approach.
JE-10582,2026-12-30,2100,Operations,-14877.35,Credit,Expect itself free source.
JE-10583,2026-12-23,6500,Operations,22677.01,Debit,Bit appear.
JE-10583,2026-12-23,1000,Operations,-22677.01,Credit,Compare size machine break time.
JE-10584,2026-12-22,6200,Technology,1786.03,Debit,Often industry section together discover.
JE-10584,2026-12-22,2100,Technology,-1786.03,Credit,For better.
JE-10585,2026-12-23,5000,Operations,12073.9,Debit,Heart determine likely.
JE-10585,2026-12-23,2100,Operations,-12073.9,Credit,Approach job democratic participant.
JE-10586,2026-12-06,6300,Operations,24458.81,Debit,Carry rest place wish.
JE-10586,2026-12-06,2100,Operations,-24458.81,Credit,From allow notice.
JE-10587,2026-12-09,6300,Technology,23408.29,Debit,Surface learn.
JE-10587,2026-12-09,2100,Technology,-23408.29,Credit,Set detail far.
JE-10588,2026-12-05,6200,Sales,5386.67,Debit,Town official need discover in.
JE-10588,2026-12-05,2000,Sales,-5386.67,Credit,Majority yet option student evidence.
JE-10589,2026-12-22,6500,Finance,16324.5,Debit,Easy its develop.
JE-10589,2026-12-22,2100,Finance,-16324.5,Credit,Watch trial together individual analysis.
JE-10590,2026-12-30,6100,Finance,6189.39,Debit,Almost most look something.
JE-10590,2026-12-30,2000,Finance,-6189.39,Credit,Laugh drive.
JE-10591,2026-12-17,5000,Operations,22115.0,Debit,Really image.
JE-10591,2026-12-17,2000,Operations,-22115.0,Credit,Car fast positive.
JE-10592,2026-12-03,6500,Operations,19805.04,Debit,Protect class learn now.
JE-10592,2026-12-03,2000,Operations,-19805.04,Credit,Agency lawyer sign them if.
JE-10593,2026-12-24,6200,Finance,21980.21,Debit,Phone region ability physical.
JE-10593,2026-12-24,2100,Finance,-21980.21,Credit,Throw four allow international.
JE-10594,2026-12-09,6200,Sales,15268.18,Debit,My some skin ball thing.
JE-10594,2026-12-09,2000,Sales,-15268.18,Credit,Method travel.
JE-10595,2026-12-11,6400,Marketing,24732.94,Debit,Book half.
JE-10595,2026-12-11,2000,Marketing,-24732.94,Credit,American hand possible relate night.
JE-10596,2026-12-24,6400,Operations,22286.87,Debit,Wonder draw box.
JE-10596,2026-12-24,2000,Operations,-22286.87,Credit,Say sell that reflect.
JE-10597,2026-12-23,6200,Finance,7184.51,Debit,Fly today me.
JE-10597,2026-12-23,1000,Finance,-7184.51,Credit,Everyone as generation main.
JE-10598,2026-12-16,6500,Sales,18412.42,Debit,Like mother stay.
JE-10598,2026-12-16,1000,Sales,-18412.42,Credit,Later happy pull.
JE-10599,2026-12-21,6200,Sales,845.06,Debit,Could this.
JE-10599,2026-12-21,2100,Sales,-845.06,Credit,Bag today.
JE-10600,2026-12-09,6100,Operations,17022.83,Debit,Body every.
JE-10600,2026-12-09,2100,Operations,-17022.83,Credit,Many themselves minute.
JE-10006,2026-01-09,6300,Marketing,5371.52,Debit,Talk term.
